Sr_No,Round,Institute,Program,Stream,Quota,Category,Seat_Gender,Opening_Rank,Closing_Rank,Remark
1532,Round 1,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,OPEN,Both Male and Female Seats,52590.0,157315.0,Fresh Only
1533,Round 1,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Artificial Intelligence And Machine Learning,B.Tech,Home State,BC,Both Male and Female Seats,314367.0,375354.0,Fresh Only
1534,Round 1,"M. J. P. Ruhelkhand University, Bareilly",Electronics Engineering,B.Tech,Home State,BC,Both Male and Female Seats,580124.0,727595.0,Fresh Only
1535,Round 1,"INSTITUTE OF ENGG. & RURAL TECHNOLOGY,ALLAHABAD",Civil Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,530572.0,764687.0,Fresh Only
1536,Round 1,"M. J. P. Ruhelkhand University, Bareilly",Computer Science & Information Technology,B.Tech,Home State,SC(Girl),Female Seats,600288.0,600288.0,Fresh Only
1537,Round 1,"I.E.C. COLLEGE OF ENGINEERING & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,469374.0,904633.0,Fresh Only
1538,Round 1,"UTTAR PRADESH TEXTILE TECHNOLOGY INSTITUTE,KANPUR",Textile Technology (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,152092.0,232604.0,Fresh Only
1539,Round 1,"INSTITUTE OF TECHNOLOGY & MANAGEMENT,GORAKHPUR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(GIRL),Female Seats,796033.0,1318663.0,Fresh Only
1540,Round 1,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Information Technology,B.Tech,Home State,OPEN(GIRL),Female Seats,481923.0,481923.0,Fresh Only
1541,Round 1,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,SC(Girl),Female Seats,441487.0,669534.0,Fresh Only
1542,Round 1,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,197867.0,210394.0,Fresh Only
1543,Round 1,"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Information Technology,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,72941.0,72941.0,Fresh Only
1544,Round 1,"RAJKIYA ENGINEERING COLLEGE,BANDA",Electrical Engineering,B.Tech,Home State,SC,Both Male and Female Seats,358554.0,668904.0,Fresh Only
1545,Round 1,"SCHOOL OF MANAGEMENT SCIENCE (SMS INSTITUTE OF TECHNOLOGY),LUCKNOW",Civil Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,763135.0,890067.0,Fresh Only
1546,Round 1,"PRANVEER SINGH INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,OPEN,Both Male and Female Seats,189220.0,507182.0,Fresh Only
1547,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY,JHANSI",Chemical Engineering,B.Tech,Home State,EWS(GL),Female Seats,181268.0,181268.0,Fresh Only
1548,Round 1,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(AF),Both Male and Female Seats,531233.0,531233.0,Fresh Only
1549,Round 1,"NIGC INSTITUTE OF TECHNOLOGY AND MANAGEMENT, BIJNOR",Civil Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,1237751.0,1237751.0,Fresh Only
1550,Round 1,"M. J. P. Ruhelkhand University, Bareilly",Computer Science & Information Technology,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,391622.0,391622.0,Fresh Only
1551,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science (Hindi),B.Tech,Home State,EWS(GL),Female Seats,495925.0,495925.0,Fresh Only
1552,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science And Engineering(Data Science),B.Tech,Home State,SC,Both Male and Female Seats,486887.0,611728.0,Fresh Only
1553,Round 1,"Lucknow University, Lucknow",Electrical Engineering,B.Tech,Home State,ST,Both Male and Female Seats,596508.0,596508.0,Fresh Only
1554,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,SC,Both Male and Female Seats,261218.0,480322.0,Fresh Only
1555,Round 1,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Artificial Intelligence And Machine Learning,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,304310.0,343463.0,Fresh Only
1556,Round 1,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(GIRL),Female Seats,77402.0,117821.0,Fresh Only
1557,Round 1,"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science And Engineering(Data Science),B.Tech,Home State,BC(Girl),Female Seats,449749.0,481613.0,Fresh Only
1558,Round 1,"RAJKIYA ENGINEERING COLLEGE,KANNAUJ",Electrical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,201715.0,374955.0,Fresh Only
1559,Round 1,"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Information Technology,B.Tech,Home State,OPEN(PH),Both Male and Female Seats,340487.0,724049.0,Fresh Only
1560,Round 1,"BABU BANARASI DAS INSTITUTE OF TECHNOLOGY AND MANAGEMENT, LUCKNOW",Computer Science and Engineering,B.Tech,Home State,SC(Girl),Female Seats,903426.0,1397527.0,Fresh Only
1561,Round 1,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,SC,Both Male and Female Seats,323201.0,522459.0,Fresh Only
1562,Round 1,"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Civil Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,644616.0,1315228.0,Fresh Only
1563,Round 1,"INDERPRASTHA ENGG. COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,374326.0,1033164.0,Fresh Only
1564,Round 1,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Information Technology,B.Tech,Home State,OPEN,Both Male and Female Seats,211774.0,316156.0,Fresh Only
1565,Round 1,"RAJKIYA ENGINEERING COLLEGE,BANDA",Mechanical Engineering,B.Tech,Home State,SC,Both Male and Female Seats,394428.0,981133.0,Fresh Only
1566,Round 1,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC(AF),Both Male and Female Seats,313144.0,372669.0,Fresh Only
1567,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY,JHANSI",Electrical Engineering,B.Tech,Home State,ST,Both Male and Female Seats,495546.0,564038.0,Fresh Only
1568,Round 1,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & Finance Management),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,379195.0,381883.0,Fresh Only
1569,Round 1,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,282579.0,1387930.0,Fresh Only
1570,Round 1,"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Computer Science and Engineering,B.Tech,Home State,BC(Girl),Female Seats,909080.0,1278195.0,Fresh Only
1571,Round 1,"MORADABAD INSTITUTE OF TECHNOLOGY,MORADABAD",Computer Science and Engineering,B.Tech,Home State,SC(Girl),Female Seats,1295149.0,1295149.0,Fresh Only
1572,Round 1,"DR. RIZVI COLLEGE OF ENGINEERING,,KAUSHAMBI",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,1041211.0,1041211.0,Fresh Only
1573,Round 1,"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Chemical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,1058328.0,1223600.0,Fresh Only
1574,Round 1,"PANCHWATI INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,1301547.0,1301547.0,Fresh Only
1575,Round 1,"UNITED COLLEGE OF ENGINEERING & RESEARCH,ALLAHABAD",Computer Science and Engineering,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,1070031.0,1070031.0,Fresh Only
1576,Round 1,"UTTAR PRADESH TEXTILE TECHNOLOGY INSTITUTE,KANPUR",Textile Engineering,B.Tech,Home State,SC,Both Male and Female Seats,428501.0,624487.0,Fresh Only
1577,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY,JHANSI",Electrical Engineering,B.Tech,Home State,OPEN(FF),Both Male and Female Seats,800323.0,800323.0,Fresh Only
1578,Round 1,"S.R.INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,302135.0,905817.0,Fresh Only
1579,Round 1,"A.N.A.COLLEGE OF ENGINEERING & MANAGEMENT,BAREILLY",Information Technology,B.Tech,Home State,OPEN,Both Male and Female Seats,745436.0,745436.0,Fresh Only
1580,Round 1,"R.D.ENGINEERING COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,413742.0,1469062.0,Fresh Only
1581,Round 1,"SAMRAT ASHOK RAJKIYA ENGINEERING COLLEGE, MIRZAPUR",Information Technology,B.Tech,Home State,EWS(GL),Female Seats,490321.0,490321.0,Fresh Only
1582,Round 1,"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Computer Science and Engineering,B.Tech,Home State,SC(Girl),Female Seats,893202.0,1154757.0,Fresh Only
1583,Round 1,"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Civil Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,246706.0,960993.0,Fresh Only
1584,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Biotechnology,B.Tech,Home State,OPEN,Both Male and Female Seats,85660.0,1237915.0,Fresh Only
1585,Round 1,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Electrical & Electronics Engineering,B.Tech,Home State,BC,Both Male and Female Seats,293493.0,374979.0,Fresh Only
1586,Round 1,"GREATER NOIDA INSTITUTE OF TECHNOLOGY,GAUTAM BUDDH NAGAR",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,1150124.0,1150124.0,Fresh Only
1587,Round 1,"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Computer Science and Engineering,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,913441.0,913441.0,Fresh Only
1588,Round 1,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & Finance Management),B.Tech,Home State,EWS(GL),Female Seats,385230.0,385230.0,Fresh Only
1589,Round 1,"RAJKIYA ENGINEERING COLLEGE,AZAMGARH",Civil Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,368500.0,393962.0,Fresh Only
1590,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Mechanical Engineering,B.Tech,Home State,EWS(GL),Female Seats,89995.0,97006.0,Fresh Only
1591,Round 1,"S R GROUP OF INSTITUTIONS (COLLEGE OF SCIENCE AND ENGINEERING),JHANSI",Electrical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,629291.0,1181103.0,Fresh Only
1592,Round 1,"Lucknow University, Lucknow",Mechanical Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,173801.0,230054.0,Fresh Only
1593,Round 1,"BABU BANARSI DAS INSTITUTE OF TECH.,GHAZIABAD",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,479947.0,1033207.0,Fresh Only
1594,Round 1,"ACCURATE INSTITUTE OF MANAGEMENT & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,476667.0,1312276.0,Fresh Only
1595,Round 1,"R.R.INSTITUTE OF MODERN TECHNOLOGY,LUCKNOW",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC,Both Male and Female Seats,1347782.0,1461922.0,Fresh Only
1596,Round 1,"RAJ KUMAR GOEL INSTITUTE OF TECHNOLOGY & MANAGEMENT,GHAZIABAD",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,1277007.0,1325755.0,Fresh Only
1597,Round 1,"R.D.ENGINEERING COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,695678.0,1326040.0,Fresh Only
